id,num_samples,path,transcription,raw_transcription,gender,lang_id,language,lang_group_id,phonetic
1477,399360,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/10579597043233744571.wav,tá sé soiléir go maith go bhfuil an domhan athraithe cuid mhaith de bharr forbairtí eolaíochta agus teicneolaíochta an chine dhaonna agus go bhfuil deacrachtaí méadaithe de bharr róphobalú agus stíl mhaireachtála shómasach an chine dhaonna,"Tá sé soiléir go maith go bhfuil an domhan athraithe cuid mhaith de bharr forbairtí eolaíochta agus teicneolaíochta an chine dhaonna, agus go bhfuil deacrachtaí méadaithe de bharr róphobalú agus stíl mhaireachtála shómasach an chine dhaonna.",0,27,Irish,0,t̪ˠ aː ʃ eː sˠ o lʲ e ɾʲ ɡ ə mˠ a hʲ ɡ ə vˠ i lʲ ə n̻ˠ d̪ˠ au n̻ˠ a ɾˠ a h ə k i dʲ vˠ ai hʲ d̪ˠ e vˠ aː ɾˠ fˠ a ɾˠ ə bˠ ə ɾˠ tʲ iː oː l̻ˠ iˑə ɾˠ t̪ˠ ə ə ɡ ə sˠ tʲ e c nʲ o l̻ˠ iˑə ɾˠ t̪ˠ ə ə n̻ˠ ç i nʲ ə ɣ iː n̻ˠ ə ə ɡ ə sˠ ɡ ə vˠ i lʲ dʲ aː k ɾˠ a ɾˠ t̪ˠ iː mʲ eː d̪ˠ iː d̪ˠ e vˠ aː ɾˠ ɾˠ ɔː pˠ ʌ bˠ ʉː ə ɡ ə sˠ ʃ tʲ iː lʲ vˠ a ɾʲ ə ɾˠ t̪ˠ aː l̻ˠ ə oː mˠ ə sˠ a x ə n̻ˠ ç i nʲ ə ɣ iː n̻ˠ ə
1333,164160,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/10579775111032419492.wav,leis an méid uile sin agus tuilleadh léirítear ontario mar an gceanada tipiciúil i dtuairim strainséirí,"Leis an méid uile sin agus tuilleadh, léirítear Ontario mar an gCeanada tipiciúil i dtuairim strainséirí.",0,27,Irish,0,lʲ i ʃ ə n̻ˠ mʲ eː dʲ i lʲ ə ʃ i nʲ ə ɡ ə sˠ t̪ˠ i l̻ʲ uː lʲ eː ɾʲ iː tʲ ə ɾˠ ʌ n̪ˠ t̪ˠ ʌ mˠ a ɾˠ ə n̻ˠ ɣ c d̪ˠ ə tʲ i pʲ ə c u lʲ i d̪ˠ ua ɾʲ i mʲ sˠ t̪ˠ ɾˠ a nʲ ʃ eː ɾʲ iː
96,80640,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/10596501955386823383.wav,cuireadh fiosrúchán ar bun le himscrúdú a dhéanamh,Cuireadh fiosrúchán ar bun le himscrúdú a dhéanamh.,0,27,Irish,0,k i ɾʲ uː fʲ i sˠ ɾˠ uː h a n̻ˠ e ɾʲ bˠ u n̻ˠ lʲ e hʲ i mʲ ʃ c ɾʲ uː d̪ˠ uː ə j eː n̻ˠ uː
408,255360,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/10601613480881836772.wav,suimiúil go leor níor ceapadh go raibh sé an-tábhachtach san am ársa agus níor taifeadadh é ar fhormhór na liostaí na ríthe ársa,"Suimiúil go leor, níor ceapadh go raibh sé an-tábhachtach san am ársa agus níor taifeadadh é ar fhormhór na liostaí na ríthe ársa.",1,27,Irish,0,sˠ i mʲ u lʲ ɡ ə l̻ʲ oː ɾˠ n̻ʲ iː ɾˠ c a pˠ uː ɡ ə ɾˠ oː vˠ ʃ eː a n̪ˠ ʧ æː w x t̪ˠ a x sˠ ə n̻ˠ a mˠ aː ɾˠ sˠ ə ə ɡ ə sˠ n̻ʲ iː ɾˠ t̪ˠ a fʲ ə d̪ˠ uː eː e ɾʲ a ɾˠ ə vˠ o ɾˠ n̻ˠ ə lʲ i sˠ t̪ˠ iː n̻ˠ ə ɾʲ iː hʲ ə aː ɾˠ sˠ ə
1254,192000,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/10601961212241287539.wav,is iomaí duine de lucht fágála na scoile a roghnaíonn sé seo a dhéanamh tugann sé sos bliana dóibh roimh dhul ar an ollscoil gan cur isteach ar a gcuid oideachais,"Is iomaí duine de lucht fágála na scoile a roghnaíonn sé seo a dhéanamh, tugann sé sos bliana dóibh  roimh dhul ar an ollscoil, gan cur isteach ar a gcuid oideachais.",0,27,Irish,0,i sˠ u mˠ iː d̪ˠ i nʲ ə d̪ˠ e l̻ˠ a x t̪ˠ fˠ aː ɡ aː l̻ˠ ə n̻ˠ ə sˠ k o lʲ ə ə ɾˠ eː n̻ˠ ia n̻ˠ ʃ eː ʃ o ə j eː n̻ˠ uː t̪ˠ u ɡ ə n̻ˠ ʃ eː sˠ a sˠ bʲ lʲ ia n̻ˠ ə d̪ˠ oː vʲ ɾˠ i vʲ ɣ u l̻ˠ e ɾʲ ə n̻ˠ o l̻ˠ sˠ k o lʲ ɡ a n̻ˠ k u ɾˠ i ʃ tʲ a h e ɾʲ ə ɡ i dʲ ʤ a x ɪ ɕ
1426,337920,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/10602842962402768782.wav,is slí bheatha thábhachtach i measc na sámi é an fheirmeoireacht réinfhianna agus tá an cultúr a bhaineann leis an trádáil tábhachtach chomh maith do dhaoine a bhfuil gairmeacha eile acu,"Is slí bheatha thábhachtach i measc na Sámi é an fheirmeoireacht réinfhianna agus tá an cultúr a bhaineann leis an trádáil tábhachtach. chomh maith, do dhaoine a bhfuil gairmeacha eile acu.",1,27,Irish,0,i sˠ ʃ lʲ iː vʲ a h ə h aː vˠ ə ɾˠ t̪ˠ a h i mʲ a sˠ k n̻ˠ ə sˠ æː w iː eː ə n̻ˠ e ɾʲ ə mʲ oː ɾʲ a ɾˠ t̪ˠ ɾʲ eː nʲ ia n̻ˠ ə ə ɡ ə sˠ t̪ˠ aː ə n̻ˠ k u l̻ˠ t̪ˠ u ɾˠ ə vˠ a nʲ ə n̻ˠ lʲ i ʃ ə n̻ˠ t̪ˠ ɾˠ aː d̪ˠ a lʲ t̪ˠ aː vˠ a x t̪ˠ a h x oː mˠ a hʲ d̪ˠ ə ɣ iː nʲ iː ə vˠ i lʲ ɡ a ɾʲ ə mʲ a h ə e lʲ ə a k uː
10,275520,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/10616761449082835142.wav,ag 11:20 d'iarr na póilíní ar an lucht agóide filleadh ar ais ar an gcosán á rá go raibh gá le cothromaíocht a bhaint amach idir an ceart chun agóide agus an fhadhb le carnadh tráchta,"Ag 11:20, d'iarr na póilíní ar an lucht agóide filleadh ar ais ar an gcosán, á rá go raibh gá le cothromaíocht a bhaint amach idir an ceart chun agóide agus an fhadhb le carnadh tráchta.",0,27,Irish,0,e ɟ [UNK] dʲ iː ɾˠ n̻ˠ ə pˠ oː lʲ iː nʲ iː e ɾʲ ə n̻ˠ l̻ˠ a x t̪ˠ a ɡ oː dʲ ə fʲ i l̻ʲ uː e ɾʲ a ʃ e ɾʲ ə n̻ˠ ɡ a sˠ a n̻ˠ aː ɾˠ aː ɡ ə ɾˠ oː vˠ ɡ aː lʲ e k o ɾ̥ˠ ə mˠ iː a x t̪ˠ ə vˠ a nʲ tʲ ə mˠ a h i dʲ ə ɾʲ ə n̻ˠ c a ɾˠ t̪ˠ x u n̻ˠ a ɡ oː dʲ ə ə ɡ ə sˠ ə n̻ˠ eː bˠ lʲ e k aː ɾˠ n̻ˠ uː t̪ˠ ɾˠ a ɾˠ t̪ˠ ə
537,218880,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/10619874117827271793.wav,is iondúil a bhíonn tránna páirceanna téama agus láithreacha campála na háiteanna is coitianta ina bhfaightear turasóirí áineasa,"Is iondúil a bhíonn tránna, páirceanna téama agus láithreacha campála na háiteanna is coitianta ina bhfaightear turasóirí áineasa.",1,27,Irish,0,i sˠ i n̻ˠ d̪ˠ uː lʲ ə vʲ iː n̻ˠ t̪ˠ ɾˠ aː n̻ˠ ə pˠ aː ɾʲ c ə n̻ˠ ə tʲ eː mˠ ə ə ɡ ə sˠ l̻ˠ aː hʲ ɾʲ a h ə k a mˠ pˠ aː l̻ˠ ə n̻ˠ ə h aː tʲ ə n̻ˠ ə i sˠ k o tʲ ia n̻ˠ t̪ˠ ə i n̻ˠ ə vˠ ai tʲ ə ɾˠ t̪ˠ u ɾˠ ə sˠ oː ɾʲ iː aː nʲ ə sˠ ə
1091,221760,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/10655017901040515071.wav,agus cuairt á dtabhairt acu ar na mainistreacha ní mór do mhná sciortaí a chlúdaíonn na glúine a chaitheamh agus clúdach a chaitheamh ar a gcuid guaillí leis,"Agus cuairt á dtabhairt acu ar na mainistreacha, ní mór do mhná sciortaí a chlúdaíonn na glúine a chaitheamh agus clúdach a chaitheamh ar a gcuid guaillí, leis.",0,27,Irish,0,ə ɡ ə sˠ k ua ɾˠ tʲ aː d̪ˠ oː ɾˠ tʲ a k uː e ɾʲ n̻ˠ ə mˠ a nʲ i ʃ tʲ ɾʲ a h ə n̻ʲ iː mˠ oː ɾˠ d̪ˠ ə vˠ n̻ˠ aː ʃ c i ɾˠ t̪ˠ iː ə x l̻ˠ uː d̪ˠ ia n̻ˠ n̻ˠ ə ɡ l̻ˠ uː nʲ ə ə x a hʲ uː ə ɡ ə sˠ k l̻ˠ uː d̪ˠ a h ə x a hʲ uː e ɾʲ ə ɡ i dʲ ɡ ua l̻ʲ iː lʲ i ʃ
1283,303360,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/1066004593941243418.wav,soláthraíonn sé mórchuid faisnéise agus ábhair chun samhlacha ionsamhlúcháin a thógáil a chabhraíonn linn tuiscint a fháil ar phróisis i meabhair an duine,Soláthraíonn sé mórchuid faisnéise agus ábhair chun samhlacha ionsamhlúcháin a thógáil a chabhraíonn linn tuiscint a fháil ar phróisis i meabhair an duine.,1,27,Irish,0,sˠ a l̻ˠ aː h ɾˠ ia n̻ˠ ʃ eː mˠ oː ɾˠ x i dʲ fˠ a ʃ nʲ eː ʃ ə ə ɡ ə sˠ aː vˠ ə ɾʲ x u n̻ˠ sˠ au l̻ˠ a h ə i n̻ˠ sˠ au l̻ˠ uː h a nʲ ə h oː ɡ a lʲ ə x oː ɾˠ ia n̻ˠ lʲ i n̻ʲ t̪ˠ i ʃ c ə n̻ʲ tʲ ə aː lʲ e ɾʲ fˠ ɾˠ oː ʃ i ʃ i mʲ oː ɾʲ ə n̻ˠ d̪ˠ i nʲ ə
389,243840,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/10663668006190458286.wav,tá go leor teoiricí ann faoin tslí ar tháinig ann don sanscrait teoiric amháin is ea gur teanga í a thug inimircigh airianacha ón iarthar isteach san india,Tá go leor teoiricí ann faoin tslí ar tháinig ann don Sanscrait. Teoiric amháin is ea gur teanga í a thug inimircigh Airianacha ón iarthar isteach san India.,0,27,Irish,0,t̪ˠ aː ɡ ə l̻ʲ oː ɾˠ tʲ oː ɾʲ i c iː ə n̻ˠ fˠ i nʲ tʲ ʃ uː l̻ˠ e ɾʲ h aː nʲ ə ɟ ə n̻ˠ d̪ˠ o n̻ˠ sˠ a n̻ˠ sˠ k ɾˠ ə tʲ tʲ oː ɾʲ ə c ə vˠ aː nʲ i sˠ a ɡ ə ɾˠ tʲ a ŋ ə iː ə h u ɡ i nʲ i mʲ i ɾʲ c iː a ɾʲ n̪ˠ a x ə oː n̻ˠ ia ɾˠ h ə ɾˠ i ʃ tʲ a h sˠ ə n̻ˠ ɪ ʤ ia
538,249600,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/10663918483288790986.wav,más é cuspóir na cuairte ort chuig áit ar leith ná aithne a chur ar an stair agus chultúr tugtar turasóireacht chultúrtha ar an gcineál seo turasóireachta,"Más é cuspóir na cuairte ort chuig áit ar leith ná aithne a chur ar an stair agus chultúr, tugtar turasóireacht chultúrtha ar an gcineál seo turasóireachta.",1,27,Irish,0,mˠ aː sˠ eː k u sˠ pˠ o ɾʲ n̻ˠ ə k uˑə ɾˠ tʲ ə o ɾˠ t̪ˠ h i ɟ aː tʲ e ɾʲ l̻ʲ e hʲ n̻ˠ aː ai hʲ nʲ ə ə x u ɾˠ e ɾʲ ə n̻ˠ sˠ t̪ˠ a ɾʲ ə ɡ ə sˠ x u l̻ˠ t̪ˠ u ɾˠ t̪ˠ u ɡ t̪ˠ ə ɾˠ t̪ˠ u ɾˠ ə sˠ o ɾʲ a x t̪ˠ x u l̻ˠ t̪ˠ uː ɾ̥ˠ ə e ɾʲ ə n̻ˠ ɟ i nʲ a l̻ˠ ʃ o t̪ˠ u ɾˠ ə sˠ oː ɾʲ ə ɾˠ t̪ˠ ə
321,150720,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/106770649338793219.wav,tá méid eacnamaíoch na síne tar éis méadú a 90 oiread ó shin,"Tá méid eacnamaíoch na Síne tar éis méadú a 90 oiread, ó shin.",0,27,Irish,0,t̪ˠ aː mʲ eː dʲ a k ɾˠ ə mˠ i a h n̻ˠ ə ʃ iː nʲ ə t̪ˠ a ɾˠ eː ʃ mʲ eː d̪ˠ uː ə [UNK] e ɾʲ ə d̪ˠ oː h i nʲ
953,528960,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/10694518193469664807.wav,cé go gceapfá go mba rud ciallmhar é clárú leis an aerlíne is rialta a n-eitlíonn tú léi ba chóir duit a bheith ar an eolas gur minic a thairgtear buntáistí atá difriúil agus gur féidir go mbronnfar pointí do dhaoine a eitlíonn go minic ar bhonn níos flúirse le haerlíne difriúil sa chomhaontas céanna,"Cé go gceapfá go mba rud ciallmhar é clárú leis an aerlíne is rialta a n-eitlíonn tú léi, ba chóir duit a bheith ar an eolas gur minic a thairgtear buntáistí atá difriúil agus gur féidir go mbronnfar pointí do dhaoine a eitlíonn go minic ar bhonn níos flúirse le haerlíne difriúil sa chomhaontas céanna.",1,27,Irish,0,c eː ɡ ə ɟ a pˠ aː ɡ ə mˠ ə ɾˠ u d̪ˠ c ia l̻ˠ vˠ ə ɾˠ eː k l̻ˠ aː ɾˠ uː lʲ i ʃ ə n̻ˠ eː ɾˠ l̻ʲ iː nʲ ə i sˠ ɾˠ ia l̻ˠ t̪ˠ ə ə nʲ e tʲ lʲ iː n̻ˠ t̪ˠ uː lʲ eː bˠ ə x oː ɾʲ d̪ˠ i tʲ ə vʲ e hʲ e ɾʲ ə n̻ˠ oː l̻ˠ ə sˠ ɡ ə ɾˠ mʲ i nʲ i c ə h a ɾʲ ə ɟ tʲ ə ɾˠ bˠ u n̻ˠ t̪ˠ aː ʃ tʲ iː ə t̪ˠ aː dʲ i fʲ ɾʲ u lʲ ə ɡ ə sˠ ɡ ə ɾˠ fʲ eː dʲ ə ɾʲ ɡ ə mˠ ɾˠ o n̻ˠ ə fˠ ə ɾˠ pˠ o nʲ tʲ iː d̪ˠ ə ɣ iː nʲ iː ə e tʲ lʲ iː n̻ˠ ɡ ə mʲ i nʲ i c e ɾʲ vˠ o n̻ˠ nʲ iː sˠ fˠ l̻ˠ uː ɾˠ ʃ ə lʲ e h eː ɾˠ lʲ iː nʲ ə dʲ i fʲ ɾʲ u lʲ sˠ ə x oː o n̻ˠ t̪ˠ ə sˠ c eː ɾˠ n̻ˠ ə
357,216960,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/10702216904825854189.wav,cuireann sé seo an scátálaí ag casadh má chlaonann na scátaí ar dheis casann an scátálaí ar dheis má chlaonann na scátaí ar chlé casann an scátálaí ar chlé,"Cuireann sé seo an scátálaí ag casadh. Má chlaonann na scátaí ar dheis, casann an scátálaí ar dheis, má chlaonann na scátaí ar chlé, casann an scátálaí ar chlé.",1,27,Irish,0,k i ɾʲ ə n̻ˠ ʃ eː ʃ o ə n̻ˠ sˠ k aː t̪ˠ a l̻ˠ iː e ɟ k a sˠ uː mˠ a x l̻ˠ iː n̻ˠ ə n̻ˠ n̻ˠ ə sˠ k aː t̪ˠ iː e ɾʲ j e ʃ k a sˠ ə n̻ˠ ə n̻ˠ sˠ k aː t̪ˠ a l̻ˠ iː e ɾʲ j e ʃ mˠ a x l̻ˠ iː n̻ˠ ə n̻ˠ n̻ˠ ə sˠ k aː t̪ˠ iː e ɾʲ ç lʲ eː k a sˠ ə n̻ˠ ə n̻ˠ sˠ k aː t̪ˠ a l̻ˠ iː e ɾʲ ç lʲ eː
987,173760,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/10704975672378971526.wav,gnáthghnéithe san iorua is ea fiordanna agus gleannta géara as a leanann ardán ard a bhíonn cothrom a bheag nó a mhór,"Gnáthghnéithe san Iorua is ea fiordanna agus gleannta géara as a leanann ardán ard a bhíonn cothrom, a bheag nó a mhór.",1,27,Irish,0,ɣ n̪ˠ æː n̪̊ˠ eː ɛ sˠ ə n̻ˠ ʌ ɾˠ ua j i sˠ a fʲ i ɾˠ d̪ˠ ə n̻ˠ ə ə ɡ ə sˠ ɟ lʲ a n̻ˠ t̪ˠ ə ɟ eː ɾˠ ə a sˠ ə l̻ʲ a n̻ˠ ə n̻ˠ aː ɾˠ d̪ˠ a n̻ˠ aː ɾˠ d̪ˠ ə vʲ iː n̻ˠ k o ɾ̥ˠ ə mˠ ə vʲ o ɡ n̻ˠ oː ə vˠ oː ɾˠ
904,236160,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/10706011458177413525.wav,gineann siad gaotha arda ag 100-200 míle san uair uaireanta agus is féidir leo rudaí troma a ardú san aer agus iad a iompar sa treo ina mbogann an tornádó,"Gineann siad gaotha arda (ag 100-200 míle san uair, uaireanta) agus is féidir leo rudaí troma a ardú san aer, agus iad a iompar sa treo ina mbogann an tornádó.",0,27,Irish,0,ɟ i nʲ ə n̻ˠ ʃ iː d̪ˠ ɡ iː h ə a ɾˠ d̪ˠ ə e ɟ [UNK] mʲ iː lʲ ə sˠ ə n̻ˠ ua ɾʲ ua ɾʲ ə n̻ˠ t̪ˠ ə ə ɡ ə sˠ i sˠ fʲ eː dʲ ə ɾʲ lʲ oː ɾˠ u d̪ˠ iː t̪ˠ ɾˠ o mˠ ə ə aː ɾˠ d̪ˠ uː sˠ ə n̻ˠ eː ɾˠ ə ɡ ə sˠ ia d̪ˠ ə i mˠ pˠ ə ɾˠ sˠ ə tʲ ɾʲ oː i n̻ˠ ə mˠ o ɡ ə n̻ˠ ə n̻ˠ t̪ˠ oː ɾˠ n̻ˠ a d̪ˠ oː
1276,388800,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/10712071227854037223.wav,cuirfear trom-dhúnmharú i leith dochtúra a bhí fostaithe san ospidéal leanaí i bpittsburgh pennsylvania nuair a aimsíodh a máthair básaithe i mbúit a cairr dé céadaoin a deir na údaráis in ohio,"Cuirfear trom-dhúnmharú i leith dochtúra a bhí fostaithe san Ospidéal Leanaí i bPittsburgh, Pennsylvania, nuair a aimsíodh a máthair básaithe i mbúit a cairr Dé Céadaoin, a deir na údaráis in Ohio.",0,27,Irish,0,k i ɾʲ ə fʲ ə ɾˠ t̪ˠ ɾˠ ʌ m̥ˠ ɣ ʉː n̪ˠ ʉː ɾˠ ʉː i l̻ʲ e hʲ d̪ˠ o ɾˠ t̪ˠ uː ɾˠ ə ə vʲ iː fˠ o sˠ t̪ˠ a h ə sˠ ə n̻ˠ a sˠ pʲ ə dʲ e l̻ˠ l̻ʲ a n̻ˠ iː i bˠ pˠ ʧ t̪ˠ ɕ bˠ ɤ ɾˠ j [UNK] n̻ˠ uː ɾʲ ə a mʲ ʃ iː uː ə mˠ aː h ə ɾʲ bˠ aː sˠ ə h ə i mˠ uː tʲ ə k a ɾʲ dʲ eː c eː d̪ˠ iː n̠ʲ ə dʲ e ɾʲ n̻ˠ ə uː d̪ˠ ə ɾˠ a ʃ i nʲ ʌ ʌ
1309,289920,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/10713217722864665177.wav,áirítear orthu an ísiltír - chríochnaigh anna jochemsen sa naoú háit i rang seasamh na mban sa super-g inné - agus an fhionlainn - chríochnaigh katja saarinen sa deichiú háit san imeacht chéanna,Áirítear orthu an Ísiltír -- chríochnaigh Anna Jochemsen sa naoú háit i rang seasamh na mban sa Super-G inné -- agus an Fhionlainn -- chríochnaigh Katja Saarinen sa deichiú háit san imeacht chéanna.,1,27,Irish,0,aː ɾʲ iː tʲ ə ɾˠ o ɾˠ h u ə n̻ˠ iː ɕ ʧ iː ɾˠ [UNK] ç ɾʲ ia h n̻ˠ iː ə n̪ˠ ə ʤ ʌ x ɪ mʲ ɕ ɛ n̪ˠ sˠ ə n̻ˠ iː uː h aː tʲ i ɾˠ a ŋ ʃ a sˠ uː n̻ˠ ə mˠ a n̻ˠ sˠ ə sˠ pʲ ɾ̥ˠ ɣ ə n̻ʲ eː [UNK] ə ɡ ə sˠ ə n̻ˠ fˠ ʌ n̪ˠ l̪ˠ ɪ n̠ʲ [UNK] ç ɾʲ ia h n̻ˠ iː [UNK] sˠ ɾ̥ˠ n̠ʲ ɪ n̪ˠ sˠ ə dʲ e hʲ uː h aː tʲ sˠ ə n̻ˠ i mʲ a x t̪ˠ ç eː ɾˠ n̻ˠ ə
1062,181440,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/10728370542214031345.wav,is réigiún ó theas den leithinis é ellsworth land agus muir bellingshausen mar theorainn air,"Is réigiún ó theas den Leithinis é Ellsworth Land, agus Muir Bellingshausen mar theorainn air.",1,27,Irish,0,i sˠ ɾˠ eː ɟ u n̻ˠ oː hʲ a sˠ dʲ ə nʲ l̻ʲ ai hʲ i nʲ ə ʃ eː [UNK] l̪ˠ ɪ d̪ˠ ə ɡ ə sˠ mˠ i ɾʲ bʲ l̪ˠ l ɪ ɲ ʌ ɕ n̪ˠ mˠ a ɾˠ hʲ oː ɾˠ ə n̻ʲ e ɾʲ
316,272640,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/10735189750086321868.wav,chuir oideachas nua-aimseartha ina leith gur chlóigh sé fógraí móra ar bhusanna gan chead agus gur inis sé bréag nuair a dúirt sé gurbh é an príomhtheagascóir béarla,Chuir Oideachas Nua-aimseartha ina leith gur chlóigh sé fógraí móra ar bhusanna gan chead agus gur inis sé bréag nuair a dúirt sé gurbh é an príomhtheagascóir Béarla.,0,27,Irish,0,x u ɾʲ o dʲ a h ə sˠ n̻ˠ ua a mʲ ʃ ə ɾˠ h ə i n̻ˠ ə l̻ʲ e hʲ ɡ ə ɾˠ x l̻ˠ oː j ʃ eː fˠ oː ɡ ɾˠ iː mˠ oː ɾˠ ə e ɾʲ vˠ u sˠ ə n̻ˠ ə ɡ a n̻ˠ ç a d̪ˠ ə ɡ ə sˠ ɡ ə ɾˠ i nʲ ə ʃ ʃ eː bʲ ɾʲ eː ɡ n̻ˠ uː ɾʲ ə d̪ˠ uː ɾʲ tʲ ʃ eː ɡ u ɾˠ ə vˠ eː ə n̻ˠ pˠ ɾˠ iː w ə ə ɡ ə sˠ k oː ɾʲ bʲ eː ɾˠ l̪ˠ ə
1203,325440,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/10741153117686149280.wav,ó tháinig an duine isteach ar oileáin galapagos tugadh isteach go leor mamach lena n-áirítear gabhair capaill ba francaigh cait agus madraí,"Ó tháinig an duine isteach ar Oileáin Galapagos, tugadh isteach go leor mamach lena n-áirítear gabhair, capaill, ba, francaigh, cait agus madraí.",1,27,Irish,0,oː h aː nʲ ə ɟ ə n̻ˠ d̪ˠ i nʲ ə i ʃ tʲ a h e ɾʲ o lʲ aː nʲ ɡ a l̪ˠ a pˠ ʌ ɡ ʌ sˠ t̪ˠ u ɡ a h i ʃ tʲ a h ɡ ə l̻ʲ oː ɾˠ mˠ a mˠ a h lʲ e n̻ˠ ə n̪ˠ ɣ æː ɾʲ iː ʧ ə ɾˠ ɡ oː ɾʲ k a pˠ ə l̻ʲ bˠ ə fˠ ɾˠ a ŋ k iː k a tʲ ə ɡ ə sˠ mˠ a d̪ˠ ɾˠ iː
471,199680,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/1074762928336975482.wav,ba chóras é cothromaíocht na cumhachta inar fhéach tíortha eorpacha le ceannas náisiúnta gach ceann de na stáit eorpacha a choimeád,Ba chóras é cothromaíocht na cumhachta inar fhéach tíortha Eorpacha le ceannas náisiúnta gach ceann de na stáit Eorpacha a choimeád.,0,27,Irish,0,bˠ ə x oː ɾˠ ə sˠ eː k o ɾ̥ˠ ə mˠ iː a x t̪ˠ n̻ˠ ə k u vˠ ə ɾˠ t̪ˠ ə i nʲ ə ɾˠ eː h tʲ iː ɾˠ h ə ʌ ɾˠ pˠ x ə lʲ e c a n̻ˠ ə sˠ n̻ˠ aː ʃ u n̻ˠ t̪ˠ ə ɡ a h c i n̻ˠ d̪ˠ e n̻ˠ ə sˠ t̪ˠ aː tʲ ʌ ɾˠ pˠ x ə ə x o mʲ a d̪ˠ
